gender,age,age_o,race,race_o,samerace,importance_same_race,importance_same_religion,field,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,attractive_important,sincere_important,intelligence_important,funny_important,ambition_important,shared_interests_important,attractive,sincere,intelligence,funny,ambition,attractive_partner,sincere_partner,intelligence_parter,funny_partner,ambition_partner,shared_interests_partner,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,interests_correlate,expected_happy_with_sd_people,like,decision
1,89,39,0,2,0,19,99,138,37,37,37,37,9,37,35,19,35,35,35,35,139,159,159,179,159,119,179,159,139,159,99,199,79,139,119,79,79,79,179,139,199,59,99,79,139,199,79,159,94,139,139,1
0,44,69,3,3,1,19,39,189,39,39,39,29,19,29,19,29,59,19,29,39,99,159,99,139,139,99,119,139,99,99,99,19,19,119,199,119,99,39,0,99,79,79,179,159,59,99,119,179,157,99,99,1
1,34,34,4,0,0,19,19,105,35,35,35,31,31,31,33,33,33,33,29,37,199,199,199,199,199,199,199,199,179,179,199,179,179,99,199,179,199,199,119,159,199,39,99,99,99,179,99,99,65,199,179,1
1,49,84,2,0,0,119,19,23,30,34,34,34,30,34,40,40,40,36,36,4,139,139,119,139,159,99,159,139,139,99,99,159,19,139,159,119,119,119,19,159,139,59,79,159,79,139,19,139,150,79,119,0
1,19,19,2,2,1,119,119,121,19,39,29,39,29,39,59,19,39,29,29,19,159,159,179,199,199,179,119,199,179,159,159,159,179,159,179,179,179,79,119,159,159,119,139,179,139,139,139,119,156,139,159,1
0,29,19,2,0,0,79,99,10,69,79,9,9,13,15,39,19,59,29,29,19,159,159,119,159,139,119,159,159,159,179,39,79,19,159,159,159,199,139,59,19,199,59,119,119,119,179,79,39,124,119,99,0
1,69,29,3,2,0,19,19,163,19,39,39,29,39,29,39,39,39,29,19,29,139,199,159,179,179,139,159,139,179,119,139,139,19,59,199,159,119,79,19,179,159,19,139,199,99,159,39,39,140,159,139,1
1,34,34,2,2,1,179,39,23,69,19,69,19,19,0,99,0,59,19,0,19,119,119,159,159,119,139,119,119,119,119,119,139,39,119,139,139,139,99,99,99,159,59,139,159,139,159,119,19,70,139,119,1
1,59,39,3,2,0,19,19,105,39,31,35,31,35,27,37,41,46,46,4,23,159,159,159,179,59,119,59,119,139,199,119,99,39,139,179,179,119,159,19,179,179,19,159,179,179,199,19,139,123,99,99,0
0,34,44,3,2,0,179,199,105,19,38,47,38,9,47,31,34,34,34,34,31,159,199,179,179,179,119,159,179,99,119,119,159,139,179,159,159,139,119,139,139,159,139,199,199,159,179,159,99,144,139,99,0
0,39,19,0,0,1,39,39,167,69,79,9,9,13,15,39,59,19,29,19,29,139,119,99,139,139,59,139,139,79,119,99,79,159,99,179,139,119,79,139,159,59,179,99,179,79,179,199,39,100,79,99,0
0,49,19,4,2,0,39,19,193,59,19,39,29,29,19,49,29,49,29,19,19,159,179,139,159,99,79,79,79,79,99,79,79,119,159,159,199,159,99,39,179,199,159,179,159,99,99,159,39,146,99,99,0
1,34,44,2,2,1,19,19,121,59,29,29,59,0,19,79,19,0,89,0,9,139,179,159,159,179,119,119,99,79,79,39,139,19,139,99,19,19,139,19,159,119,19,19,99,59,99,39,19,134,119,119,1
1,49,34,2,2,1,119,99,23,39,39,39,29,29,19,44,22,44,44,44,0,119,159,159,179,199,99,139,99,99,99,99,139,139,139,179,179,179,119,179,179,119,119,179,179,179,139,119,99,105,119,99,0
0,74,49,0,1,0,19,19,194,39,35,39,33,19,29,49,59,19,19,9,39,159,199,179,159,139,99,139,119,119,139,139,99,59,99,159,199,199,119,19,119,199,139,139,199,139,139,139,59,96,139,119,0
0,54,49,0,2,0,19,19,109,40,40,40,36,36,4,19,47,33,33,33,33,179,199,159,159,119,99,119,99,139,139,119,99,79,119,119,159,159,79,79,119,159,79,119,99,179,179,119,99,131,99,119,1
0,34,19,2,0,0,159,79,58,37,35,37,35,27,23,69,19,69,19,19,0,159,179,159,179,159,139,179,179,139,179,139,59,159,139,159,99,99,159,79,99,139,159,139,139,139,99,159,139,108,79,159,0
0,44,9,3,0,0,19,39,189,59,19,19,59,19,19,19,29,59,19,29,39,99,159,99,139,139,159,99,139,139,139,139,19,19,119,199,119,99,39,0,99,79,79,179,159,59,99,119,179,110,99,139,1
0,29,79,2,2,1,19,119,53,69,29,29,49,19,0,35,37,31,29,29,33,179,159,139,139,139,189,139,139,159,179,119,59,19,79,179,159,159,199,19,19,199,119,179,179,159,139,139,39,140,119,139,0
1,59,14,2,2,1,19,19,177,39,9,49,49,19,29,69,29,49,19,9,19,139,139,119,159,79,39,59,79,79,99,59,159,39,179,139,139,99,79,39,119,79,39,139,179,139,139,39,39,95,79,59,0
1,69,79,2,2,1,39,119,36,19,19,59,39,19,39,59,19,59,39,19,0,159,99,139,199,179,99,139,159,199,119,179,179,179,179,179,79,79,139,39,99,99,79,79,179,59,99,99,39,101,119,159,1
1,44,44,0,2,0,19,19,14,30,34,34,34,34,30,30,30,39,34,26,39,139,159,139,179,159,139,119,139,119,139,59,59,59,59,159,139,139,119,39,159,99,79,59,179,199,199,139,59,99,79,79,0
1,39,24,2,0,0,139,99,23,29,41,35,35,19,35,35,35,35,37,25,27,139,179,159,199,139,59,159,99,79,99,79,199,199,119,119,79,59,19,119,79,139,179,99,199,159,199,59,59,131,119,59,0
1,19,44,0,0,1,139,19,70,19,49,39,39,9,39,39,9,49,49,9,39,139,179,179,179,139,79,159,159,79,99,139,119,119,139,199,159,159,59,59,119,199,159,199,199,199,199,199,19,114,139,79,0
0,14,4,2,0,0,159,19,179,49,19,39,39,19,29,69,29,9,59,29,0,39,179,179,139,179,139,199,199,159,199,19,39,39,119,199,119,199,119,79,139,139,159,199,199,199,199,199,79,151,39,179,1
0,29,44,2,2,1,39,99,121,66,22,22,22,22,44,89,9,49,39,0,9,139,99,199,159,59,99,159,139,99,179,99,59,39,139,199,159,119,59,99,159,199,19,179,159,139,159,59,19,106,79,99,0
0,19,59,2,2,1,59,119,121,69,19,39,49,9,9,19,39,29,39,29,39,139,139,139,179,159,199,159,179,179,139,159,119,119,119,139,159,179,59,59,139,179,159,199,199,139,139,99,59,84,99,179,1
1,64,24,2,0,0,79,139,105,30,38,34,38,19,38,35,35,35,35,26,31,159,159,159,159,119,59,119,99,79,79,39,99,99,179,159,139,159,179,59,159,139,79,119,159,139,139,59,99,102,79,59,0
1,44,84,2,2,1,19,79,78,29,39,49,29,29,19,13,38,85,19,28,15,119,199,119,159,139,99,179,179,119,119,59,159,39,39,159,159,159,159,39,159,139,19,159,179,139,139,39,39,176,99,119,0
1,24,39,2,2,1,159,19,202,31,35,35,39,23,31,49,39,29,39,9,29,159,139,159,179,99,139,119,119,119,99,119,59,59,139,179,159,139,19,39,99,159,39,139,199,199,199,119,19,145,119,139,1
1,69,34,2,0,0,19,59,178,35,35,35,31,31,31,34,34,34,34,27,34,159,199,159,159,159,139,159,99,99,99,99,119,79,79,139,99,99,99,119,159,199,19,159,179,39,79,19,159,99,99,99,0
0,24,24,2,2,1,179,119,63,39,29,39,39,19,29,39,39,39,39,39,0,159,159,179,159,179,139,199,199,119,159,139,159,99,139,179,199,199,59,59,139,119,139,199,199,99,119,119,59,105,159,139,1
0,24,54,0,2,0,39,39,70,59,39,39,39,19,0,39,19,19,59,29,29,159,79,199,159,159,139,119,119,139,119,99,119,99,99,139,159,199,199,59,179,159,99,159,179,179,199,139,159,151,119,139,0
1,39,14,0,0,1,59,39,29,29,49,29,29,29,29,49,39,19,39,29,19,139,159,159,139,139,99,179,159,179,159,119,139,179,119,119,59,59,19,139,159,119,159,99,159,139,159,119,39,92,119,99,0
1,59,29,2,2,1,39,39,83,69,19,39,39,19,9,39,39,49,49,9,9,159,139,179,179,59,139,119,119,99,139,99,119,139,39,159,139,119,59,139,79,139,79,99,159,159,139,39,19,72,159,119,1
0,24,59,2,2,1,19,99,192,79,23,35,23,11,23,27,29,31,33,35,39,139,159,139,139,139,139,139,199,179,199,159,59,19,159,179,99,99,159,79,139,119,99,139,179,199,179,159,59,139,79,159,1
0,39,14,0,2,0,39,39,167,49,19,49,9,19,49,39,59,19,29,19,29,139,119,99,139,139,119,99,139,79,139,79,79,159,99,179,139,119,79,139,159,59,179,99,179,79,179,199,39,51,79,99,0
0,74,34,0,2,0,19,19,194,49,39,59,29,9,9,49,59,19,19,9,39,159,199,179,159,139,99,119,139,79,99,119,99,59,99,159,199,199,119,19,119,199,139,139,199,139,139,139,59,148,139,99,0
0,24,49,2,2,1,199,179,192,99,19,59,19,0,0,33,35,35,29,33,29,199,199,179,159,99,99,199,159,99,159,119,39,19,199,199,99,99,39,19,139,119,159,159,139,119,179,199,79,95,59,119,1
0,74,44,0,2,0,19,19,194,39,39,39,29,9,39,49,59,19,19,9,39,159,199,179,159,139,139,139,139,139,119,159,99,59,99,159,199,199,119,19,119,199,139,139,199,139,139,139,59,159,139,139,1
0,49,24,0,2,0,99,59,33,38,38,38,38,19,28,28,32,32,36,36,32,139,159,179,159,179,39,59,59,39,59,19,159,139,159,159,119,119,179,39,179,139,79,119,139,99,119,119,59,85,79,19,0
1,34,39,0,3,0,99,19,70,49,49,49,23,5,19,29,59,39,39,19,9,199,199,119,199,199,199,99,99,99,139,159,199,199,119,119,199,199,199,119,119,119,199,199,199,159,199,19,119,117,139,19,0
1,49,24,2,2,1,159,179,142,29,29,39,39,39,19,39,39,39,19,19,39,139,199,139,199,199,179,179,139,159,159,99,99,39,199,159,119,79,179,19,59,199,179,159,179,59,79,59,19,100,99,119,1
1,54,29,2,0,0,159,79,36,29,49,39,39,19,19,59,49,35,35,7,9,139,199,99,139,139,139,119,159,99,99,159,119,19,99,139,139,79,159,19,59,39,99,139,159,159,159,59,39,154,99,139,0
0,24,29,0,3,0,19,19,121,59,19,39,19,19,39,19,49,39,49,9,29,99,139,159,179,99,99,79,159,159,79,39,199,159,179,139,159,139,179,39,119,179,39,99,119,119,79,19,19,134,79,79,0
1,54,44,1,2,0,59,79,31,30,34,34,34,34,30,31,35,35,35,27,31,159,159,179,159,179,159,159,159,139,159,139,179,159,199,119,119,79,59,79,159,119,59,139,179,119,179,59,39,156,119,139,1
0,29,39,2,0,0,139,119,165,49,39,19,39,29,19,19,39,53,45,29,9,139,179,139,179,139,99,199,159,99,199,99,99,19,199,119,99,99,59,79,159,179,119,139,139,159,179,119,179,120,119,99,0
1,24,14,1,0,0,19,19,121,19,39,79,19,19,19,39,49,49,19,19,19,119,199,199,179,199,119,179,199,159,199,139,199,159,79,99,99,79,19,119,199,179,139,99,199,139,199,99,19,109,139,139,0
0,59,49,1,2,0,19,19,22,44,22,44,44,44,0,29,39,19,59,9,39,179,179,199,159,139,199,179,179,179,159,179,199,39,199,199,139,139,179,39,179,159,19,79,59,139,199,119,179,92,179,179,1
1,44,39,3,3,1,119,39,145,29,29,29,39,39,29,49,49,49,29,19,0,159,159,159,179,179,159,139,159,199,159,179,179,139,179,179,79,59,59,99,19,179,99,79,139,99,119,159,19,96,119,159,1
1,49,64,0,2,0,39,19,14,23,39,39,39,27,27,32,41,37,37,27,23,139,159,119,179,159,119,139,139,139,119,139,39,19,159,159,159,159,99,59,19,179,159,139,159,119,159,79,99,115,119,119,1
1,69,59,4,2,0,59,19,177,19,35,39,31,31,39,39,19,59,39,19,19,159,159,159,179,139,79,119,99,99,99,79,179,39,139,159,119,79,39,39,39,119,139,59,139,119,159,159,159,142,119,99,0
1,19,19,4,2,0,19,19,121,19,39,39,39,29,29,44,33,44,44,11,22,99,139,119,139,139,99,199,139,99,79,19,179,179,119,139,119,119,79,79,79,119,119,59,179,179,179,39,19,99,99,99,0
0,24,34,0,2,0,39,79,17,53,29,55,19,19,19,31,31,37,33,27,35,99,79,139,159,119,119,119,119,99,99,99,159,79,119,179,159,139,159,79,119,179,39,139,99,119,139,119,79,118,99,119,1
0,19,29,1,0,0,139,159,196,38,38,44,33,22,22,30,38,38,34,34,23,179,179,179,179,179,159,159,179,139,179,139,59,119,99,179,179,179,119,59,179,179,179,179,179,179,179,179,119,144,79,139,1
0,84,54,2,0,0,19,19,5,99,39,19,19,9,9,29,39,49,29,29,19,159,179,179,179,199,139,199,179,179,159,179,159,39,159,179,199,199,139,39,99,159,39,199,159,159,199,79,39,122,179,179,0
0,19,19,2,2,1,79,99,192,59,29,49,49,9,0,39,43,35,29,29,19,119,179,159,139,159,159,139,159,159,159,119,159,179,139,139,139,119,39,39,139,139,139,99,139,119,159,179,99,110,139,159,1
1,39,29,0,2,0,59,39,29,19,39,53,45,29,9,49,39,19,39,29,19,139,159,159,139,139,99,159,179,159,179,99,139,179,119,119,59,59,19,139,159,119,159,99,159,139,159,119,39,120,119,79,0
1,34,79,2,2,1,59,59,23,39,39,39,39,19,19,49,39,29,49,19,9,119,159,139,159,179,99,119,159,79,99,59,179,59,99,139,119,119,119,79,119,179,99,79,79,139,179,79,19,135,99,59,0
0,34,34,1,4,0,39,19,125,33,33,33,33,29,37,23,26,38,38,38,34,179,199,199,199,199,99,199,199,179,179,179,179,139,139,179,199,199,199,99,159,159,99,139,179,199,199,179,159,153,99,159,1
0,59,49,2,0,0,59,99,134,39,39,39,19,19,39,39,49,29,29,29,19,139,179,179,159,179,79,19,79,19,199,19,39,59,79,179,159,119,159,79,139,159,79,119,139,99,159,99,59,129,79,19,0
1,79,14,2,0,0,99,99,104,29,49,29,29,29,29,59,39,59,9,9,19,139,139,99,139,179,139,139,159,159,179,159,59,19,59,99,179,199,59,59,79,199,119,159,179,139,139,59,39,163,99,149,0
1,59,24,4,2,0,159,179,23,29,29,39,29,29,39,39,49,49,29,9,19,139,159,159,179,119,119,159,159,159,119,79,99,79,119,139,119,119,39,39,79,119,99,139,139,59,139,119,39,138,99,119,1
1,19,59,0,3,0,139,19,70,33,44,44,44,11,22,39,9,49,49,9,39,139,179,179,179,139,139,159,139,159,139,119,119,119,139,199,159,159,59,59,119,199,159,199,199,199,199,199,19,155,139,119,0
0,9,14,3,2,0,19,79,75,39,29,39,29,23,35,19,19,69,69,15,3,119,159,159,159,179,119,159,159,119,159,99,99,79,79,159,139,99,59,19,99,199,119,199,179,119,159,59,99,152,59,99,1
1,34,29,2,2,1,139,19,17,39,19,59,29,29,19,53,29,55,19,19,19,159,179,119,199,139,159,139,179,159,179,79,139,19,119,99,39,59,99,59,79,179,119,59,159,19,39,19,19,122,139,119,1
1,54,34,1,0,0,79,59,1,39,19,39,39,19,39,39,29,39,29,29,29,159,159,139,159,139,179,179,199,179,199,139,119,199,179,139,139,139,79,119,119,179,159,159,159,139,159,139,79,150,119,159,1
0,74,29,0,3,0,19,19,194,59,19,39,39,19,19,49,59,19,19,9,39,159,199,179,159,139,119,139,139,139,139,159,99,59,99,159,199,199,119,19,119,199,139,139,199,139,139,139,59,149,139,139,1
0,29,49,0,2,0,19,59,121,99,19,59,19,0,0,9,29,89,49,0,19,119,159,179,159,139,119,139,159,99,119,99,99,59,159,119,179,159,99,19,39,199,19,159,179,79,99,119,39,101,119,119,1
0,29,19,2,2,1,19,119,53,39,49,39,29,9,29,35,37,31,29,29,33,179,159,139,139,139,59,99,119,119,159,79,59,19,79,179,159,159,199,19,19,199,119,179,179,159,139,139,39,99,119,79,0
1,59,29,2,2,1,59,79,23,19,29,59,39,29,19,69,19,39,49,9,9,179,159,199,159,139,79,119,119,119,139,119,199,99,159,199,79,59,99,19,19,39,79,59,119,59,179,199,119,138,159,79,0
1,59,49,2,0,0,79,139,3,19,39,39,29,39,34,33,24,41,37,24,37,159,119,139,179,39,139,159,159,119,139,99,59,19,119,119,139,139,39,19,19,199,159,159,159,99,99,39,39,150,119,99,0
1,29,19,2,2,1,79,139,142,19,19,79,19,29,29,49,13,69,39,15,9,159,159,159,199,179,179,159,159,179,119,99,139,39,139,159,119,79,59,39,119,99,59,139,119,119,119,79,39,133,139,159,1
0,24,29,2,2,1,39,19,204,39,39,39,39,19,19,36,45,45,54,9,9,119,179,159,159,139,139,139,79,119,99,19,79,39,99,159,119,139,99,99,179,179,159,159,159,119,159,179,79,87,39,99,0
0,34,49,3,2,0,179,199,105,34,34,39,39,21,30,31,34,34,34,34,31,159,199,179,179,179,139,159,159,159,139,139,159,139,179,159,159,139,119,139,139,159,139,199,199,159,179,159,99,113,139,139,0
0,74,29,2,2,1,19,39,164,39,41,41,43,11,19,39,39,39,19,19,39,159,159,139,179,139,79,119,119,119,119,139,59,79,79,199,159,159,119,19,159,179,59,199,199,139,179,139,159,127,79,119,0
0,34,59,2,3,0,159,159,183,37,41,46,46,4,23,30,34,34,34,34,30,139,159,179,179,159,159,159,159,139,159,59,159,159,159,159,139,139,139,159,139,139,139,139,139,139,139,139,119,65,39,119,0
0,54,44,4,2,0,119,119,160,79,0,19,99,0,0,39,39,39,19,19,39,179,199,179,179,159,159,119,159,139,159,139,159,99,199,199,199,199,159,79,99,99,159,179,179,199,199,139,139,126,179,159,1
1,49,39,3,2,0,79,79,142,36,45,36,27,27,27,41,41,33,33,12,37,139,179,159,159,119,159,179,159,159,119,99,199,199,59,179,99,99,139,99,139,59,159,179,199,159,179,119,119,99,79,159,1
1,54,24,0,2,0,19,19,142,79,19,29,39,19,9,79,19,29,19,19,29,159,139,159,159,179,119,159,119,119,119,119,179,79,179,179,159,159,99,119,159,99,99,119,119,59,99,159,99,73,99,119,0
0,24,69,0,2,0,39,39,70,99,0,19,59,0,19,39,19,19,59,29,29,159,79,199,159,159,79,59,99,79,39,39,119,99,99,139,159,199,199,59,179,159,99,159,179,179,199,139,159,101,119,79,0
1,29,19,2,2,1,99,19,100,19,39,29,39,29,39,39,29,39,39,29,19,99,139,119,99,139,119,139,159,139,99,59,119,79,79,99,139,159,159,179,119,139,79,179,179,179,179,119,59,113,139,139,1
1,44,64,0,2,0,19,19,14,23,39,39,39,27,27,30,30,39,34,26,39,139,159,139,179,159,119,179,159,99,119,59,59,59,59,159,139,139,119,39,159,99,79,59,179,199,199,139,59,146,79,99,0
0,24,59,2,0,0,159,59,186,119,19,19,19,9,9,79,19,29,39,19,9,179,179,179,179,159,19,199,199,119,99,19,159,159,119,199,159,159,179,119,179,139,159,199,159,199,199,139,139,103,99,59,1
0,29,24,2,0,0,179,139,162,22,35,35,35,35,35,22,36,45,36,22,36,99,99,139,179,139,119,179,159,159,139,199,39,19,39,179,179,99,39,39,19,159,199,199,199,99,159,179,39,110,99,159,0
1,34,24,0,0,1,19,19,80,29,41,35,35,19,35,29,19,59,19,9,59,119,179,159,179,159,139,199,159,119,159,59,39,19,39,199,199,199,19,39,39,199,99,139,199,199,199,99,59,140,99,99,1
1,39,29,2,4,0,19,19,74,99,39,19,9,19,9,49,49,49,25,23,0,159,179,159,179,179,119,159,159,139,139,79,139,59,99,139,99,99,139,39,99,59,19,99,139,119,139,39,39,133,99,119,0
1,49,49,2,2,1,39,59,155,29,32,36,36,32,32,35,39,35,31,31,26,139,179,139,159,139,179,179,179,179,159,139,199,139,159,179,179,139,139,19,119,79,39,139,119,159,159,79,79,146,119,179,1
0,29,119,2,2,1,179,179,41,47,47,47,47,4,4,31,31,39,31,35,27,179,199,159,199,199,119,199,179,159,159,119,159,119,119,179,119,119,79,159,139,179,179,119,179,99,139,179,79,98,139,99,0
1,64,34,2,0,0,19,19,23,29,35,35,35,29,31,69,0,49,39,0,39,159,99,139,199,99,19,119,159,79,79,99,199,19,79,159,159,159,159,39,99,99,19,159,159,199,199,139,59,110,179,59,0
0,19,34,2,1,0,39,39,192,66,33,44,44,0,11,29,39,39,39,29,19,119,159,159,159,159,139,139,159,199,179,159,139,19,199,179,179,179,159,59,119,119,119,159,159,199,199,139,179,71,119,179,1
1,69,34,2,4,0,39,119,36,39,39,39,39,19,19,59,19,59,39,19,0,159,99,139,199,179,119,99,159,179,159,99,179,179,179,179,79,79,139,39,99,99,79,79,179,59,99,99,39,99,119,139,1
0,59,9,0,0,1,159,159,148,59,19,19,59,19,19,29,29,49,19,29,39,139,159,159,179,179,119,159,119,119,119,119,59,79,119,199,139,139,99,39,179,139,159,119,159,119,119,199,79,120,99,99,0
0,24,44,2,0,0,99,99,38,31,35,35,35,35,26,30,34,38,38,23,34,139,159,179,199,99,159,159,159,159,159,119,159,39,119,159,119,119,139,39,119,179,59,59,159,99,119,59,99,122,99,139,1
1,34,44,4,2,0,19,19,37,29,39,39,29,29,29,39,39,39,39,19,19,199,179,179,199,199,159,159,159,179,139,159,139,39,159,199,199,199,119,19,39,199,19,179,179,199,199,119,99,180,139,159,1
0,24,54,0,3,0,59,199,177,149,9,9,19,0,9,39,39,39,39,39,0,139,179,179,139,179,159,159,159,159,159,159,19,39,19,199,179,179,159,19,119,199,199,199,199,199,199,179,199,86,99,119,0
0,19,34,1,2,0,139,159,196,31,39,39,39,26,22,30,38,38,34,34,23,179,179,179,179,179,99,99,119,199,99,79,59,119,99,179,179,179,119,59,179,179,179,179,179,179,179,179,119,82,79,79,1
1,39,59,0,3,0,159,59,70,33,44,44,44,11,22,49,39,39,39,9,19,139,179,139,159,159,159,159,139,159,159,99,139,159,119,159,119,79,79,159,119,179,139,119,159,119,139,99,39,99,119,159,0
0,14,19,2,2,1,59,159,58,49,79,29,19,9,9,29,29,49,49,29,9,159,199,199,159,179,119,179,159,139,139,119,99,59,139,199,179,159,139,39,119,159,139,199,199,179,199,199,139,144,139,139,1
0,44,54,3,1,0,19,39,189,39,29,39,29,29,29,19,29,59,19,29,39,99,159,99,139,139,79,79,79,79,79,119,19,19,119,199,119,99,39,0,99,79,79,179,159,59,99,119,179,122,99,59,0
1,34,34,0,0,1,99,19,70,29,39,49,39,19,19,29,59,39,39,19,9,199,199,119,199,199,99,199,199,199,199,59,199,199,119,119,199,199,199,119,119,119,199,199,199,159,199,19,119,85,139,79,1
1,39,44,2,2,1,99,59,23,49,39,19,39,29,19,19,19,59,59,9,29,139,179,139,159,119,139,139,119,119,119,139,119,139,99,139,99,59,99,99,79,119,159,119,179,119,119,139,0,135,159,139,0
0,34,44,0,0,1,139,59,121,119,19,19,19,19,0,29,49,39,29,19,29,139,179,139,159,99,119,159,179,139,179,119,39,39,99,179,139,159,119,99,119,199,159,159,199,139,179,139,139,157,99,159,0
1,39,84,2,3,0,159,179,30,19,63,39,23,21,29,79,9,39,19,19,29,159,159,159,179,179,159,159,159,159,159,159,159,139,159,159,119,79,159,99,159,159,159,99,159,159,159,119,59,99,119,139,1
0,24,39,2,0,0,159,199,129,34,34,30,34,26,39,13,39,39,35,39,31,139,159,159,159,159,159,179,139,179,199,159,139,79,79,159,179,119,139,159,119,159,99,179,99,139,159,159,159,89,159,179,1
1,24,54,2,0,0,159,19,202,19,39,49,49,19,19,49,39,29,39,9,29,159,139,159,179,99,139,139,159,99,139,19,59,59,139,179,159,139,19,39,99,159,39,139,199,199,199,119,19,167,119,79,0
1,19,14,2,2,1,19,19,146,39,19,39,39,39,19,49,49,49,29,9,9,159,159,179,179,159,139,139,159,159,199,119,199,159,159,159,99,59,99,99,119,19,139,19,99,159,139,99,199,99,19,139,1
1,54,54,0,2,0,19,19,142,29,19,39,39,39,29,79,19,29,19,19,29,159,139,159,159,179,179,139,139,159,159,119,179,79,179,179,159,159,99,119,159,99,99,119,119,59,99,159,99,89,99,159,1
0,54,49,2,2,1,39,39,64,39,39,29,29,9,49,27,39,35,47,35,11,159,159,159,159,139,139,139,139,119,119,119,59,39,119,199,139,119,159,139,159,139,99,159,159,119,99,139,119,130,119,139,0
1,19,14,2,2,1,19,19,146,39,19,59,39,29,9,49,49,49,29,9,9,159,159,179,179,159,139,59,139,199,139,159,199,159,159,159,99,59,99,99,119,19,139,19,99,159,139,99,199,90,19,139,1
0,64,39,1,0,0,39,39,180,29,38,42,38,29,21,29,33,41,37,33,24,159,159,159,159,159,139,139,139,139,139,139,99,99,99,179,139,139,139,139,179,179,99,139,139,139,179,99,139,100,119,139,1
1,39,29,2,2,1,99,59,23,35,37,31,29,29,33,19,19,59,59,9,29,139,179,139,159,119,119,159,139,119,119,119,119,139,99,139,99,59,99,99,79,119,159,119,179,119,119,139,0,118,159,119,0
1,59,39,2,2,1,19,19,143,19,59,39,29,29,19,49,39,39,39,0,29,139,179,159,159,159,139,159,119,99,59,119,179,119,179,139,159,159,39,39,159,179,79,179,159,179,179,119,99,94,119,119,0
1,34,19,0,2,0,99,19,70,19,39,29,39,29,39,29,59,39,39,19,9,199,199,119,199,199,99,99,99,19,199,19,199,199,119,119,199,199,199,119,119,119,199,199,199,159,199,19,119,132,139,19,0
1,34,24,1,3,0,19,19,121,19,49,39,19,39,29,66,33,44,44,0,11,159,139,179,159,119,99,159,159,119,79,119,179,179,119,159,99,99,59,79,139,159,119,119,139,79,139,99,99,79,99,99,0
1,49,19,1,2,0,139,19,105,49,13,49,49,15,19,39,35,39,33,19,29,159,199,159,199,199,99,199,139,79,79,79,199,99,159,159,139,99,199,139,179,139,79,139,179,99,199,19,19,116,119,99,0
0,39,19,2,2,1,59,19,192,59,19,39,29,29,19,19,59,39,29,29,19,139,179,179,159,159,119,119,159,119,159,119,139,139,159,159,159,159,199,139,99,159,119,139,159,159,159,119,119,84,119,139,0
0,44,59,2,0,0,39,39,105,39,79,9,39,9,19,59,29,29,59,0,19,139,139,159,119,79,39,139,119,139,119,99,79,39,179,119,59,59,59,39,139,39,119,39,39,79,139,159,79,100,59,99,0
0,19,54,0,0,1,59,199,72,69,59,49,9,0,9,19,49,29,39,29,29,99,159,159,99,159,79,159,179,159,179,39,199,199,199,119,59,39,79,39,79,79,159,179,179,159,159,99,79,121,99,119,0
0,24,54,2,2,1,99,39,166,39,21,39,39,39,21,31,31,31,35,35,31,139,159,159,179,179,99,139,159,139,139,119,199,139,179,119,119,119,79,59,139,139,99,79,139,179,159,139,79,145,99,119,0
0,84,44,0,2,0,19,59,160,79,0,19,99,0,0,29,29,59,29,29,19,159,199,139,159,179,59,59,59,39,59,0,99,39,99,199,199,199,139,39,59,199,59,199,199,199,199,99,99,104,159,59,0
0,39,49,1,0,0,179,199,178,39,59,19,39,0,39,39,39,39,19,39,19,159,159,159,159,99,119,199,179,199,159,99,19,19,19,99,139,139,139,19,59,179,79,139,139,139,159,179,119,118,19,199,1
0,29,24,4,2,0,99,99,192,45,27,37,31,19,35,99,39,19,9,19,9,199,199,199,199,199,139,139,179,139,159,79,99,99,19,159,139,139,119,39,139,119,119,159,139,159,159,139,119,134,19,119,0
0,24,34,2,2,1,19,19,152,139,0,29,29,0,0,39,39,39,39,9,29,119,159,139,119,79,139,119,139,139,119,119,19,19,179,179,179,179,19,0,159,179,159,179,199,119,159,119,119,154,39,139,1
1,44,19,2,2,1,59,99,194,49,13,49,49,15,19,39,39,29,49,19,19,99,159,139,159,139,99,99,139,99,99,99,179,99,59,159,99,99,119,79,79,179,39,119,139,99,139,39,39,138,99,99,0
0,24,34,0,0,1,39,39,70,29,59,39,39,19,9,39,19,19,59,29,29,159,79,199,159,159,119,99,139,139,99,119,119,99,99,139,159,199,199,59,179,159,99,159,179,179,199,139,159,125,119,119,1
0,19,79,2,2,1,159,59,173,59,19,59,19,9,29,49,13,49,49,15,19,159,139,159,199,159,159,59,59,39,59,39,159,39,119,199,179,179,159,19,139,179,159,179,179,139,139,139,159,136,119,59,0
1,24,44,1,0,0,19,19,121,99,0,99,0,0,0,39,49,49,19,19,19,119,199,199,179,199,119,159,199,159,139,139,199,159,79,99,99,79,19,119,199,179,139,99,199,139,199,99,19,120,139,159,0
0,29,24,2,2,1,19,119,53,39,29,39,39,19,29,35,37,31,29,29,33,179,159,139,139,139,79,179,159,139,119,119,59,19,79,179,159,159,199,19,19,199,119,179,179,159,139,139,39,134,119,139,0
